nres,me,ma,name,sasa_sc,sasa_bb,mass_error,class,gyr,linearity
91,1.2583073,1.5961063,1u7lA01,4701.104,1422.6155,-0.07125503,3,12.725035596093717,0.13983555600102984
91,1.2807409,1.3637855,3cawA01,5257.343,1285.0199,-0.0722007,3,13.314711335071594,0.14631550917661093
91,2.3526025,1.9007629,1neeA01,6258.637,1241.4133,-0.072048604,3,15.026697865027769,0.1651285479673381
91,1.9707255,1.9027481,1mivA02,4725.987,1271.3805,-0.07332996,1,12.278435901934477,0.13492786705422502
91,1.774455,2.0208116,2kupA01,4929.3203,1337.0479,-0.06876782,2,12.327227173558125,0.13546403487426512
91,2.0044236,1.7872055,3d5aX03,5675.756,1344.0807,-0.07217622,3,18.731262140711024,0.20583804550231896
91,1.6976933,1.581694,1j5sA02,4744.1025,959.8547,-0.06930017,1,11.959891804098445,0.13142738246262028
91,0.49195972,0.80711806,2eyzA03,5819.906,2029.9523,-0.07045428,2,16.412476515549425,0.18035688478625742
91,2.5570896,2.2643247,1tlvA02,5425.474,860.4127,-0.06977065,1,12.242019779616012,0.13452768988589023
92,1.8853188,2.0444586,7v8fB01,4537.36,1167.0781,-0.09447687,3,12.654716347996478,0.13755126465213563
92,1.883439,1.9814383,5dgqA01,4264.994,1371.7052,-0.069128156,2,13.095518700286457,0.14234259456833104
92,2.2222571,2.2618356,5vjhB02,4555.3594,1003.2048,-0.07456742,1,12.061186814590025,0.13109985668032637
92,1.2119457,1.3091282,8ffkA03,5332.8774,1472.9485,-0.06910164,3,15.905462877255788,0.17288546605712812
92,1.6343497,1.8088436,4fd9A00,4216.0146,1251.3975,-0.06906877,2,11.969538748954418,0.13010368205385237
92,1.7839655,1.8295454,6o38A02,4049.4033,1070.0276,-0.07059004,2,12.039787197265687,0.13086725214419226
92,1.9584595,2.0383697,7febA03,4892.3545,1183.208,-0.07481744,3,13.293690647416863,0.14449663747192243
92,2.5685868,2.2487643,4bx8A04,4679.916,1010.7801,-0.07648796,1,12.296359891594113,0.13365608577819688
92,2.0001771,1.6871078,5yxeA03,5316.51,1050.046,-0.087016076,1,12.88582887468756,0.14006335733356043
92,1.166159,1.2835115,4zdnA02,5398.0684,1457.4716,-0.06959006,1,13.608981446961732,0.14792371138001884
92,1.5618457,1.7020156,3shsA02,4626.8633,1344.7101,-0.06808494,2,14.106466930100202,0.15333116228369786
92,2.7058418,1.7009687,2yq8A01,6823.391,914.8051,-0.07165645,6,21.614495885454623,0.23494017266798503
92,1.6680927,1.8322281,3wnzA02,4631.385,1197.6682,-0.07235308,3,12.78766598052048,0.13899636935348347
92,1.9408047,1.975631,2ivdA03,4599.3013,1234.4935,-0.07361,1,13.010353681892335,0.14141688784665582
92,1.665295,1.7758784,7whgG02,4255.6914,1166.2384,-0.06819112,3,12.248592595417481,0.13313687603714652
92,1.6535082,1.9291523,3slgC02,4211.1694,1217.7823,-0.09778993,3,12.449732506018046,0.13532317941323962
92,1.7039073,1.4585614,3nnqA00,5998.3516,1225.9252,-0.070870005,1,15.381195753632785,0.16718691036557373
92,1.8242031,1.9303911,3bmbA02,4278.411,1311.7777,-0.0691461,3,12.869971325865164,0.13989099267244742
92,0.9049591,1.4425346,1rv0H01,5394.341,1788.1666,-0.06994346,2,18.44394134018103,0.2004776232628373
92,2.2966359,1.888425,4nooB00,5304.3247,1193.4492,-0.06760774,1,15.811824543895055,0.1718676580858158
92,1.3059583,1.4676715,4d6wA01,4203.9033,1266.427,-0.07080732,2,12.730358640007637,0.13837346347834387
92,1.8471178,2.0690882,3a3jA02,4457.246,1283.2019,-0.07032156,2,14.478230635028947,0.15737207211987986
92,1.5773399,1.8536536,2xg5A02,4234.2734,1319.9875,-0.07318462,2,12.15861804699772,0.1321588918151926
92,1.9112593,1.3342782,2uv9A08,6523.7915,1069.2937,-0.068657674,6,20.200487816257766,0.21957051974193223
92,1.6231283,1.545873,1ug1A00,4633.24,1550.9601,-0.06920774,2,13.535629671714332,0.1471264094751558
92,2.075324,1.8786873,3cesA03,4923.3,1026.9569,-0.07719851,1,14.231604782862233,0.15469135633545905
92,1.3135247,1.4914598,3jvoA00,5507.6084,1394.845,-0.068894595,1,13.570729083831493,0.14750792482425537
92,1.7009195,1.9346986,2j9lA02,4531.0474,1109.741,-0.073183775,3,12.33787826261363,0.13410737241971338
92,0.8625322,0.67131674,2rsoA00,7043.15,2165.5293,-0.06526181,2,30.372248501940298,0.3301331358906554
92,1.0155253,1.2315651,3kioC01,5588.1055,1792.2133,-0.08897821,2,14.243134895396391,0.15481668364561293
92,2.3012087,2.2997262,3fawA01,4857.304,1119.6467,-0.07087066,2,12.657458205815683,0.13758106745451829
92,2.1586735,2.2547886,1lfpA02,4462.7764,1195.1587,-0.0703204,3,12.747802353103793,0.13856306905547602
92,2.2655158,2.0629513,2cwyA00,4525.0615,1049.9467,-0.07147642,1,11.925498246725702,0.12962498094267066
92,1.6178623,1.8321036,3k1lA01,4652.555,1310.441,-0.071409665,3,12.428146264666012,0.13508854635506534
92,2.4229388,2.2781932,3d68A01,5172.7524,1054.7635,-0.07290218,3,14.996681245678735,0.16300740484433407
92,2.7905917,2.3828328,2w02B06,5002.042,999.83167,-0.07105388,1,13.590799839485788,0.14772608521180206
92,2.6212523,2.3162572,1yhpA01,4776.042,1101.0056,-0.06715983,2,12.803668228829451,0.13917030683510273
92,1.7369803,1.8473898,3u28C00,4436.8223,1189.9083,-0.0714123,2,12.21349260211837,0.13275535437085184
92,2.1688974,2.037322,3lmlA02,4794.1416,1286.3035,-0.07245835,3,12.461340640793114,0.1354493547912295
92,2.4771361,2.350098,1qu3A05,4874.224,953.42255,-0.07082654,3,12.802148460528148,0.1391537876144364
92,1.6090419,1.7282717,2xskA00,4721.3667,1379.0995,-0.07254912,2,14.083809742558445,0.15308488850607005
92,2.8571846,2.3112879,1td6A03,5488.4985,742.10425,-0.07316727,1,12.839840638539561,0.13956348520151698
92,2.2060595,1.9125015,3b57A02,5585.832,1136.8204,-0.07332031,1,14.648728582436835,0.15922531067866125
92,2.2818894,2.2049642,1in0A02,4589.1973,1074.0596,-0.07207698,3,12.362007636122438,0.13436964821872216
92,2.6932178,2.3402998,1sxjB03,4792.2324,855.9372,-0.07615159,1,11.728608693798074,0.1274848771065008
92,1.9347662,2.1405492,1vddA03,4103.3794,1277.7307,-0.07341323,3,12.42915719270587,0.13509953470332467
92,2.1500323,2.0551288,2zf8A02,4850.338,1200.7313,-0.07072547,3,12.4906520661754,0.13576795724103696
92,1.0928469,1.388847,1vw4502,5199.692,1444.4059,-0.09229259,3,14.859814354266346,0.1615197212420255
92,2.2546947,2.3124037,1iokA02,4086.5325,1168.0237,-0.06991833,3,12.253533537871789,0.133190581933389
92,1.4932219,1.546148,1fv1B01,5158.8384,1298.1837,-0.07329522,3,15.832078248900146,0.17208780705326246
93,2.063371,2.0626016,6d21A03,5278.49,1158.914,-0.09413715,2,12.476914252760633,0.13416036830925412
93,1.094397,1.6668274,8gz3B01,4677.168,1468.6251,-0.08769248,2,12.423075442883604,0.13358145637509253
93,2.1898797,2.0436418,8jolB01,4662.586,966.6024,-0.068943225,1,12.515598658984024,0.13457632966649488
93,1.4831733,1.9119058,3tp4B02,3564.6665,1494.9333,-0.06982655,2,12.742321676604076,0.1370142115763879
93,2.0828698,1.960633,6f8hC00,4916.686,1308.0094,-0.07630112,1,15.474895419913588,0.1663967249453074
93,1.7810367,1.7739711,4qbnA00,4912.976,1210.6201,-0.07235067,3,12.582694995445499,0.1352977956499516
93,2.436887,1.9943361,4u7iA00,5057.792,900.88776,-0.09986914,1,14.722090257355172,0.1583020457780126
93,1.6234858,1.6705166,4ko8A02,4793.143,1212.4874,-0.07080098,3,12.881146758628864,0.13850695439385874
93,1.6260909,1.7456543,4i8oA04,4653.2314,1397.6981,-0.09527931,6,13.241712216998902,0.14238400233332152
93,1.9355541,2.014622,5xf9A01,3790.835,1151.1315,-0.06897414,3,12.073544451969468,0.1298230586233276
93,2.0898092,2.2572923,3tuoC00,4338.9507,1313.2001,-0.077326655,3,12.168544388113306,0.1308445633130463
93,2.1355414,2.1358519,4jiwD00,3644.1934,1145.6504,-0.068889655,2,12.492290697078952,0.13432570642020378
93,2.025398,1.7626171,3fbiD00,5800.263,1187.4014,-0.07003376,1,14.968858588529987,0.1609554686938708
93,2.0603633,2.0126,4a2wA01,4224.986,1127.5442,-0.06943081,1,11.992437723786695,0.1289509432665236
93,2.4154627,1.516547,7zmg301,7737.4727,1329.4747,-0.07918057,1,24.570377903741086,0.26419761186818375
93,2.2766328,2.1353157,3mopK00,5150.583,959.3345,-0.07054838,1,12.143135606342955,0.13057135060583824
93,1.927542,1.7086191,2jbwC01,5093.3667,1058.3792,-0.0690918,1,13.299832045774302,0.14300894672875594
93,1.3334571,1.7187346,8f5dA01,3877.0146,1506.4957,-0.09992667,3,12.129782970319622,0.13042777387440455
93,2.0179212,1.8898264,3lo3A00,4933.5024,1200.1411,-0.068307705,3,13.361729892078383,0.14367451496858477
93,1.3721805,1.7011445,3hh2D01,4966.573,1426.4346,-0.0819693,3,15.361856832081958,0.16518125625894578
93,2.2661314,2.133005,3ncxA02,4528.5674,967.1659,-0.067197576,3,12.171548109432822,0.13087686139175078
93,1.5180542,1.55927,3mgjA00,5441.6304,1296.8569,-0.0855607,3,13.677498433225411,0.14706987562607968
93,1.9942789,2.0129938,6xgqb01,4136.0557,1319.8009,-0.07588774,2,12.333592674382798,0.13261927606863225
93,1.8100538,1.7780163,2e12A00,5188.603,1097.688,-0.06920828,2,13.36933961489771,0.14375633994513667
93,1.5990158,1.9273367,2czlA02,4121.589,1326.5878,-0.072281815,3,11.86275850568447,0.12755654307187603
93,2.513738,2.2964852,2n2zA00,4530.7803,1120.6454,-0.07171019,1,11.886968533448961,0.1278168659510641
93,2.4491184,2.4161603,2yg5A03,4199.867,1059.4862,-0.06917711,1,12.057378230845838,0.12964922828866493
93,1.3479037,1.6604971,4f80A02,4058.9094,1567.2289,-0.07043609,2,13.460284891485685,0.14473424614500738
93,1.5939646,1.6996807,3fd9A02,4691.908,1235.9507,-0.06769004,1,12.62612719211352,0.13576480851734968
93,3.368016,1.6861385,2eqbB00,8533.432,641.9367,-0.06889886,1,39.390290304755844,0.42355150865328867
93,1.6503825,1.6441249,3cygA02,5193.3076,1189.5431,-0.07137291,3,14.171699512799522,0.15238386572902712
93,1.5601939,1.6538962,2e5aA02,4770.062,1287.5662,-0.06965362,3,12.994526092434779,0.1397260870154277
93,0.29868186,0.65852,3gw6F01,7011.8223,2379.7117,-0.067215875,4,19.51242486169447,0.2098110200182201
93,1.8233337,1.8793502,4isdB02,4771.4707,1179.034,-0.08375764,1,13.060145441501847,0.14043167141399834
93,2.0102274,1.884814,1t94B01,5039.183,1174.8357,-0.09590908,1,13.25292766644352,0.14250459856390882
93,1.6442624,1.549702,2w5qA01,5871.06,1308.3293,-0.068928435,3,15.628476781441224,0.16804813743485186
93,1.4084258,1.6002419,2fhzB00,4416.513,1298.1935,-0.06853731,3,12.73059043268179,0.1368880691686214
93,1.771725,1.6452088,1v31A00,4838.3413,1612.0142,-0.07131933,1,14.587370936162172,0.15685345092647496
93,2.8367014,2.2001483,1iwpG02,5632.0396,680.4328,-0.06936679,1,14.418549982914245,0.15503817185929294
93,2.316447,2.2042499,3dp7A02,5329.722,1136.7694,-0.06620054,1,13.087217956303288,0.14072277372369127
93,3.157884,2.5185225,2j0wA02,5172.884,760.33264,-0.07406832,1,13.627475711167577,0.146531996894275
93,2.1967468,2.3731067,1l5pA00,3880.2625,1448.9434,-0.068138815,3,11.894399826423228,0.12789677232713148
93,1.7737186,1.8955069,1pn5A00,4679.433,1524.5321,-0.06849999,1,12.676441040695671,0.13630581764188893
93,1.1123489,1.3044968,2y69F00,5523.459,1720.7748,-0.06965528,2,17.35640475520945,0.1866280081205317
93,2.2673826,1.664616,3beyD00,5920.474,1203.5061,-0.07121862,1,16.461097270662627,0.17700104592110352
93,1.4989661,1.8065207,2ppqA01,4548.893,1545.4446,-0.07248514,3,12.67113933306974,0.13624881003300796
93,1.4461969,1.384117,2ekiA00,5185.421,1625.7258,-0.07255852,3,14.621201516151258,0.15721722060377696
93,2.3137445,1.840081,2c5zA00,5884.2373,884.6119,-0.074011326,1,14.034297177662042,0.15090642126518325
93,2.1353033,1.9251965,1tvmA01,5221.544,1389.0676,-0.0712377,3,12.696823350990416,0.13652498226871415
93,1.5928565,1.712035,1i3oF00,5049.504,1437.2793,-0.06804719,1,16.467993313896326,0.1770751969236164
93,2.1174448,2.0461106,1irxA05,4762.39,1009.9597,-0.069250375,1,11.918340479522818,0.12815419870454645
94,1.527484,1.4630104,7aduA01,5230.449,1228.6375,-0.0723874,1,14.257015593051989,0.15167037864948923
94,2.8137016,2.5934002,7dniC02,4434.5835,873.0337,-0.09391061,1,12.328447377874298,0.13115369550930103
94,1.943349,2.1657436,6ebcA02,4211.644,1411.0632,-0.07183292,3,13.389835645891322,0.14244506006267363
94,2.440906,2.2624187,5o5jD02,5348.6387,1029.3998,-0.07307787,3,12.16154590732562,0.12937814795027255
94,1.6922895,1.5329585,5zcrA04,5191.276,981.5644,-0.068127155,1,13.161487793105024,0.14001582758622366
94,2.1050856,2.0796177,5xxuC02,4857.8228,1332.3773,-0.07197517,3,13.200826802913133,0.14043432769056524
94,1.443558,1.8557649,5i47B03,3915.8975,1673.884,-0.09926519,3,12.64100192600863,0.13447874389370884
94,2.7126684,2.2550366,3vkgA15,5182.7554,849.4257,-0.0853956,1,13.414393283717962,0.1427063115289145
94,2.223181,2.0153384,5v4lA01,5202.8354,1176.9053,-0.07192706,1,14.574725659429014,0.1550502729726491
94,2.0610704,2.134381,4burC03,4786.461,1201.6302,-0.07070235,3,12.209199923300051,0.12988510556702182
94,1.8243805,1.8663068,4zckA02,4366.9414,1372.023,-0.07377369,3,14.032041353741294,0.14927703567809886
94,1.6656412,1.8793194,3lpxB02,5098.312,1482.8483,-0.0749652,3,13.795120603850508,0.14675660216862244
94,1.6742187,1.8747076,4nq3A01,3979.887,1647.7197,-0.070120394,3,13.323517411072265,0.1417395469263007
94,0.86183804,1.1824403,3u02A02,5679.198,1389.148,-0.07157163,3,14.801585876806511,0.1574636795404948
94,1.4395342,1.700652,3wmqA00,4999.296,1343.1985,-0.064674765,2,15.470337366493858,0.1645780570903602
94,2.0135388,1.8133376,6lyvB01,5237.7266,957.1768,-0.06955928,3,13.212983736038655,0.14056365676636867
94,1.1909546,1.0063833,3fn2A00,6639.1616,1615.5481,-0.06965116,3,16.673392635643015,0.17737651740045762
94,2.0293272,1.6489166,3mk7C01,5833.252,1514.955,-0.070192926,6,19.76527815291423,0.21026891652036417
94,1.5120088,1.7957852,3onmA02,3818.6584,1283.2281,-0.081712045,3,11.760911924785757,0.12511608430623147
94,1.7990428,1.6529871,2n80A00,4738.6406,1391.5958,-0.06994131,1,13.17098800473631,0.14011689366740757
94,1.5189532,1.6393744,2zyrA02,4986.4424,1146.7728,-0.07121481,2,13.165794033540905,0.14006163865469048
94,1.1576501,0.9535882,2ld7A00,7424.841,1953.8464,-0.06816701,6,19.263372849511722,0.20492949839906088
94,2.0740244,2.066504,2n1hA00,4344.3794,1250.1642,-0.06823044,2,12.228921150383833,0.13009490585514716
94,2.06735,2.3249717,2w55B03,4296.412,1307.059,-0.06880918,3,12.387336924750391,0.13178018005053607
94,2.1084645,2.1930048,4bubB01,4816.092,1087.4885,-0.0713925,3,11.85472540154437,0.12611410001642948
94,1.3242043,1.2236167,2bs2A04,6129.7793,1555.2533,-0.06940511,3,18.419727707996877,0.19595455008507315
94,1.8016272,1.9211264,2dicA01,4140.1045,1552.8462,-0.06873741,2,12.974251771120048,0.13802395501191542
94,2.129101,2.0304759,1wh4A01,4744.5273,1037.222,-0.07281093,1,12.021517369827855,0.12788848265774314
94,1.4649401,1.5877088,1ylxA00,4984.767,1410.3624,-0.06682339,3,13.345006770372972,0.14196815713162736
94,1.5255375,1.6490089,1o8rA00,4812.916,1342.4187,-0.06901907,3,12.314756240472738,0.1310080451114121
94,1.8545543,1.8963785,1jkhA02,5412.661,1305.173,-0.07257408,3,12.800275569851019,0.1361731443601172
94,2.0362263,1.8221627,1ic8B01,5689.6914,1115.762,-0.070810184,1,13.49802520619337,0.14359601283184437
94,2.227415,2.1703076,2posA00,4184.555,1079.0458,-0.06851558,1,12.28178397826899,0.13065727636456373
94,1.0786948,1.4161521,1l1lA03,4916.0723,1408.0276,-0.073369645,3,15.033637181529782,0.1599323104418062
94,2.0629053,2.0952392,1tbpA01,4942.4697,1142.6355,-0.07412279,3,12.524284822326317,0.13323707257793954
94,2.4578624,2.3397226,2vpvA00,4966.8613,1038.4554,-0.070100814,2,12.830800031641157,0.1364978726770336
94,2.1497269,1.979561,2a3vB01,5347.651,1069.9495,-0.0725386,1,12.735771559328006,0.13548693148221283
94,2.0317483,2.0628014,1zxoA02,5146.5093,1313.3774,-0.070930526,3,13.176277218926208,0.1401731619034703
94,1.8348054,1.8848221,1l7yA00,4348.076,1418.3087,-0.07157018,3,13.282899987921915,0.14130744668002038
94,1.7574078,1.7969722,2mdrA00,5069.8394,1297.5653,-0.06967114,3,14.53945906400715,0.15467509642560798
94,2.431213,2.3526719,2lqjA00,4564.4497,1145.7952,-0.07229633,3,12.581126781034047,0.13384177426631966
94,2.0835936,1.8318875,3kiuy00,5801.421,1016.9595,-0.07325418,3,12.196887127129958,0.12975411837372297
94,1.5217773,1.7054493,4p55B00,5080.742,1346.1837,-0.06972419,1,12.73995621517,0.13553144909755319
94,1.0380528,0.8689699,2y9zA01,6192.9346,1340.7561,-0.06997311,1,15.061190542435325,0.16022543130250347
94,1.7297257,1.6059012,1nz6A00,4705.118,1127.0284,-0.07181877,1,13.111301556744527,0.139481931454729
94,2.450897,2.2111564,1s12A00,4874.0054,965.84985,-0.072607666,3,12.736844810482888,0.1354983490476903
94,1.6718783,2.0009494,1uc8A03,4513.8237,1400.0288,-0.07000341,3,12.79938980590639,0.1361637213394297
94,1.8221166,1.3369572,1jeyA04,7898.32,1472.1697,-0.07207881,1,21.582051407398886,0.22959629156807326
94,1.1561991,1.407561,2kr7A01,5878.0293,1684.1176,-0.070531674,3,15.619879071567782,0.1661689262932743
94,2.2412488,2.3098052,2ea9A01,4135.2827,1185.705,-0.06888737,3,12.596662035352045,0.13400704292927706
94,2.033276,1.976324,1tfkA00,4874.048,1185.7937,-0.06853771,3,12.856904008391494,0.1367755745573563
94,2.8416617,2.267166,1ny9A00,5726.522,993.8198,-0.06448061,1,12.570551592375795,0.13372927225931697
95,1.0350337,1.1835049,7z31G02,6347.476,1492.135,-0.07100899,2,16.573041856644085,0.1744530721752009
95,1.7996478,1.8398805,7e8iK02,4722.1094,1111.316,-0.07291702,3,12.411567298185098,0.13064807682300103
95,2.8015509,2.6726015,5hv8A00,4426.5806,1212.0554,-0.06922397,1,12.173011658980172,0.12813696483137024
95,1.9888045,1.8041644,5znzD02,5198.4663,1278.7601,-0.07010563,1,14.590262514054034,0.153581710674253
95,2.1918766,2.1525247,6nyaA06,4859.241,1084.5051,-0.07272723,3,12.706974568262881,0.13375762703434613
95,2.7984302,2.0893323,7v3gA02,5784.1816,1174.1683,-0.074100986,1,14.729811398736775,0.15505064630249238
95,2.1783938,2.0326169,5usfA03,4680.2227,1265.8892,-0.070881285,1,14.03562722497225,0.1477434444733921
95,1.3869017,1.8275181,5vi4E03,4666.1045,1512.7,-0.09403889,2,13.312730776344393,0.14013400817204624
95,1.2979703,1.6265672,3k9tA02,4577.927,1247.0573,-0.0861106,3,12.941985351079005,0.13623142474820005
95,2.6689048,2.0281436,3m7gA02,6151.337,952.34607,-0.067907155,1,15.222324318929537,0.16023499283083723
95,1.988612,2.1752136,4q0cA02,3944.1694,1106.6641,-0.07539935,3,11.6382354765294,0.12250774185820422
95,1.4256614,1.806797,4d6wA03,4359.9404,1523.4646,-0.07091365,2,12.53584451538516,0.1319562580566859
95,2.088249,2.217876,3lnnB01,4739.64,1287.5388,-0.07960864,2,12.971754343469788,0.1365447825628399
95,1.8298777,1.7092401,3r9rA01,5048.1694,1255.2686,-0.08355058,3,13.563819646555169,0.14277704891110704
95,2.5950317,2.3094358,4bx9C00,5562.481,1141.6433,-0.077420235,1,14.74825405741645,0.1552447795517521
95,1.8157384,1.9176303,4aefA02,4908.4707,1256.591,-0.07160966,2,12.862641834388024,0.1353962298356634
95,2.1789017,2.1204567,3mmpA05,4383.655,1156.4427,-0.069922745,2,12.283087420461127,0.12929565705748555
95,1.7823604,1.8830683,7dm4A01,4884.875,1291.6724,-0.07226683,2,15.683972393985044,0.16509444625247416
95,1.9343772,2.0376863,3df7A01,4743.7183,1152.6318,-0.06957689,3,12.403970583464615,0.1305681114048907
95,2.320785,2.27712,3qyeA02,5000.9717,1084.5055,-0.07239964,1,12.641091116787157,0.13306411701881218
95,2.3144925,2.3498702,2qk4A04,4439.9893,1270.0095,-0.07399572,3,13.277935946319422,0.13976774680336235
95,2.2735817,2.1429574,3vaxA02,4458.5425,1310.1337,-0.07019426,3,13.029117031517698,0.13714860033176524
95,2.5146706,2.2067592,2n00A00,5551.363,934.37,-0.07036382,1,12.592938784203934,0.1325572503600414
95,2.0481162,2.2326005,3noyB02,4381.9746,1173.0981,-0.07383231,3,11.899750238806616,0.12526052882954333
95,2.394213,2.2111607,3mc8A03,5475.944,1185.8396,-0.07017648,3,13.902786362874219,0.1463451196092023
95,1.2940025,1.6366374,3udfA03,4538.991,1330.6719,-0.069536135,2,12.707178514051177,0.13375977383211765
95,1.7691603,1.6266155,3bezA02,5722.729,1382.8138,-0.07229431,3,16.768063230336303,0.17650592874038212
95,1.6111535,1.586288,2a6hE00,5801.12,1450.8961,-0.07174871,3,13.894600463403997,0.14625895224635785
95,2.2036238,1.7663608,1vfiA00,6331.152,1132.2533,-0.06672809,1,17.363416321926763,0.18277280338870278
95,1.3252169,1.6802658,2x1wO01,4550.5493,1380.7473,-0.07071614,2,12.565628662636115,0.13226977539616963
95,2.3127024,1.994706,3djwA00,5327.181,954.6616,-0.07026141,3,12.971671323661282,0.13654390867011876
95,2.4475925,2.3848746,3m03B00,5075.7407,1087.0753,-0.07489307,1,12.13226658722895,0.1277080693392521
95,2.0439985,2.1795216,1im3D00,4552.3394,1185.7975,-0.06980041,2,12.96497896992943,0.13647346284136241
95,3.0508904,2.4131298,3k04B00,5516.3267,889.8818,-0.07402634,1,16.0535239353272,0.16898446247712842
95,2.1133523,2.0371268,1whsB02,4731.402,1200.4788,-0.08010423,3,13.053766901898161,0.13740807265155958
